Date,Open,High,Low,Close,Volume
2020-09-29T00:00:00,20.75,20.84000015258789,20.75,15.7452974319458,1700
2020-09-30T00:00:00,20.75,20.989999771118164,20.75,15.737728118896484,6100
2020-10-01T00:00:00,20.719999313354492,20.719999313354492,20.5,15.653703689575195,3300
2020-10-02T00:00:00,20.63999938964844,20.98500061035156,20.628999710083008,15.726373672485352,8100
2020-10-05T00:00:00,20.959999084472656,20.959999084472656,20.857999801635746,15.809643745422363,1700
2020-10-06T00:00:00,20.969999313354492,20.969999313354492,20.75,15.70744800567627,10700
2020-10-07T00:00:00,21.190000534057617,21.489999771118164,20.724000930786133,15.68776798248291,5400
2020-10-08T00:00:00,20.989999771118164,20.989999771118164,20.583999633789062,15.58178997039795,7800
2020-10-09T00:00:00,20.559999465942383,20.579999923706055,20.219999313354492,15.480354309082031,7000
2020-10-12T00:00:00,20.34000015258789,20.520000457763672,20.280000686645508,15.450074195861816,800
2020-10-13T00:00:00,20.239999771118164,20.239999771118164,20.06999969482422,15.192699432373049,6100
2020-10-14T00:00:00,20.190000534057617,20.40999984741211,20.1200008392334,15.340309143066406,800
2020-10-15T00:00:00,19.88999938964844,20.950000762939453,19.799999237060547,15.07158088684082,7300
2020-10-16T00:00:00,19.85700035095215,19.959999084472656,19.825000762939453,15.026163101196287,2000
2020-10-19T00:00:00,19.93000030517578,20.020000457763672,19.93000030517578,15.154850006103516,5700
2020-10-20T00:00:00,19.770000457763672,19.8700008392334,19.579999923706055,14.821775436401367,11000
2020-10-21T00:00:00,19.38999938964844,19.43000030517578,19.100000381469727,14.677948951721191,6300
2020-10-22T00:00:00,19.415000915527344,19.489999771118164,19.40999984741211,14.693089485168455,1100
2020-10-23T00:00:00,19.792999267578125,20.420000076293945,19.792999267578125,15.340309143066406,1300
2020-10-26T00:00:00,19.850000381469727,20.5,19.315000534057617,14.712013244628906,30000
2020-10-27T00:00:00,19.38999938964844,19.65999984741211,19.350000381469727,14.797553062438965,1000
2020-10-28T00:00:00,19.100000381469727,19.100000381469727,18.920000076293945,14.352444648742676,4900
2020-10-29T00:00:00,18.989999771118164,19.1299991607666,18.920000076293945,14.481131553649902,1900
2020-10-30T00:00:00,19.1299991607666,19.368999481201172,19.100000381469727,14.63253116607666,71000
2020-11-02T00:00:00,19.209999084472656,19.290000915527344,18.8799991607666,14.487944602966309,3000
2020-11-03T00:00:00,19.54400062561035,19.90999984741211,19.54400062561035,14.988311767578123,2600
2020-11-04T00:00:00,20.020000457763672,20.23500061035156,19.92099952697754,15.253256797790527,3400
2020-11-05T00:00:00,20.12700080871582,20.600000381469727,20.12700080871582,15.457645416259766,6100
2020-11-06T00:00:00,20.68000030517578,20.799999237060547,20.40999984741211,15.450074195861816,6000
2020-11-09T00:00:00,20.63999938964844,21,20.55500030517578,15.765735626220703,3400
2020-11-10T00:00:00,20.959999084472656,20.959999084472656,20.829999923706055,15.78390407562256,1500
2020-11-11T00:00:00,20.899999618530273,20.899999618530273,20.600000381469727,15.662785530090332,2100
2020-11-12T00:00:00,20.7810001373291,20.7810001373291,20.579999923706055,15.609042167663574,1400
2020-11-13T00:00:00,20.8700008392334,20.8799991607666,20.600000381469727,15.669601440429688,2400
2020-11-16T00:00:00,21,21,21,15.896696090698242,300
2020-11-17T00:00:00,21,21.06999969482422,20.89699935913086,15.940601348876951,7700
2020-11-18T00:00:00,20.950000762939453,21.291000366210938,20.950000762939453,16.048091888427734,1900
2020-11-19T00:00:00,20.829999923706055,20.90999984741211,20.709999084472656,15.677167892456056,3100
2020-11-20T00:00:00,20.905000686645508,21.100000381469727,20.854999542236328,15.786931037902832,400
2020-11-23T00:00:00,21.020000457763672,21.479999542236328,20.84000015258789,16.169208526611328,10200
2020-11-24T00:00:00,21.5,21.690000534057617,21.399999618530273,16.412202835083008,11400
2020-11-25T00:00:00,21.760000228881836,21.8799991607666,21.6200008392334,16.39630699157715,18000
2020-11-27T00:00:00,22.049999237060547,22.170000076293945,22,16.715755462646484,5200
2020-11-30T00:00:00,22.459999084472656,22.56999969482422,22.09000015258789,16.96404266357422,7500
2020-12-01T00:00:00,22.520000457763672,22.63999938964844,22.19499969482422,17.073808670043945,2300
2020-12-02T00:00:00,22.84000015258789,22.854000091552734,22.760000228881836,17.300146102905273,500
2020-12-03T00:00:00,22.8799991607666,22.947999954223633,22.63999938964844,17.213850021362305,2600
2020-12-04T00:00:00,22.799999237060547,23.36000061035156,22.799999237060547,17.63776206970215,3200
2020-12-07T00:00:00,23.06999969482422,23.28499984741211,22.86000061035156,17.304689407348633,24200
2020-12-08T00:00:00,23.11000061035156,23.11000061035156,22.979999542236328,17.42580795288086,8400
2020-12-09T00:00:00,23.190000534057617,23.209999084472656,22.850000381469727,17.297119140625,5100
2020-12-10T00:00:00,23.489999771118164,23.7549991607666,23.479999542236328,17.982189178466797,6100
2020-12-11T00:00:00,23.739999771118164,23.760000228881836,23.552000045776367,17.828521728515625,10300
2020-12-14T00:00:00,24.010000228881836,24.13999938964844,23.780000686645508,18.016254425048828,19100
2020-12-15T00:00:00,24.329999923706055,24.540000915527344,24.290000915527344,18.541601181030273,55700
2020-12-16T00:00:00,24.36000061035156,24.3700008392334,24.1200008392334,18.419727325439453,15600
2020-12-17T00:00:00,24.450000762939453,24.56999969482422,24.38800048828125,18.498455047607425,7000
2020-12-18T00:00:00,23.93000030517578,24.04800033569336,23.760000228881836,18.20171546936035,9600
2020-12-21T00:00:00,23.709999084472656,23.93000030517578,23.635000228881836,18.057889938354492,9300
2020-12-22T00:00:00,23.84000015258789,24.030000686645508,23.700000762939453,17.940555572509766,4200
2020-12-23T00:00:00,24.350000381469727,24.469999313354492,24.1299991607666,18.42502784729004,4800
2020-12-24T00:00:00,24.61000061035156,24.649999618530273,24.399999618530273,18.612001419067383,8700
2020-12-28T00:00:00,24.989999771118164,25.31999969482422,24.989999771118164,19.151731491088867,6500
2020-12-29T00:00:00,25.1299991607666,25.1299991607666,24.90999984741211,18.924636840820312,6100
2020-12-30T00:00:00,25.075000762939453,26.024999618530273,24.709999084472656,18.720251083374023,22800
2020-12-31T00:00:00,24.739999771118164,24.739999771118164,24.530000686645508,18.64455223083496,3200
2021-01-04T00:00:00,25.770000457763672,26.2549991607666,25.299999237060547,19.22743034362793,22300
2021-01-05T00:00:00,25.200000762939453,25.200000762939453,25.06999969482422,19.055593490600582,10400
2021-01-06T00:00:00,25.219999313354492,25.61000061035156,25.200000762939453,19.333410263061523,32900
2021-01-07T00:00:00,25.575000762939453,26.209999084472656,25.575000762939453,19.83074951171875,18600
2021-01-08T00:00:00,25.979999542236328,26.350000381469727,25.655000686645508,19.8027400970459,13300
2021-01-11T00:00:00,26,26.18000030517578,25.229999542236328,19.63847541809082,22700
2021-01-12T00:00:00,26.3799991607666,26.3799991607666,26.100000381469727,19.795169830322266,22100
2021-01-13T00:00:00,25.5,25.5,25.010000228881836,19.151731491088867,54700
2021-01-14T00:00:00,25.299999237060547,25.59000015258789,25.200000762939453,19.306913375854492,12100
2021-01-15T00:00:00,24.549999237060547,24.625,24,18.167654037475582,26900
2021-01-19T00:00:00,24.600000381469727,25.149999618530273,24.600000381469727,19.038183212280273,6000
2021-01-20T00:00:00,25.13999938964844,25.13999938964844,24.875,18.84515380859375,8900
2021-01-21T00:00:00,25.440000534057617,25.739999771118164,25.18000030517578,19.246355056762695,28300
2021-01-22T00:00:00,25.450000762939453,26.016000747680664,25.450000762939453,19.51962661743164,14600
2021-01-25T00:00:00,25.6299991607666,26,24.489999771118164,19.023801803588867,31600
2021-01-26T00:00:00,25.1200008392334,25.299999237060547,24.709999084472656,18.954917907714844,22100
2021-01-27T00:00:00,24.270000457763672,25.190000534057617,24.239999771118164,18.830013275146484,26900
2021-01-28T00:00:00,25.209999084472656,25.5,25.125,19.303129196166992,10000
2021-01-29T00:00:00,25.309999465942383,25.309999465942383,25,18.924636840820312,36700
2021-02-01T00:00:00,24.899999618530273,24.969999313354492,24.59000015258789,18.614273071289062,14400
2021-02-02T00:00:00,25.93000030517578,26,25.5,19.681623458862305,92600
2021-02-03T00:00:00,26.540000915527344,28,26.540000915527344,20.59757423400879,95100
2021-02-04T00:00:00,27.40999984741211,27.40999984741211,27.200000762939453,20.62785530090332,38900
2021-02-05T00:00:00,27.8799991607666,27.90999984741211,27.5,20.9086971282959,71700
2021-02-08T00:00:00,27.850000381469727,27.850000381469727,27.566999435424805,21.00634765625,59300
2021-02-09T00:00:00,27.6299991607666,27.739999771118164,27.416000366210938,20.942005157470703,28900
2021-02-10T00:00:00,27.979999542236328,28.5,27.799999237060547,21.464324951171875,25800
2021-02-11T00:00:00,28.469999313354492,28.5,27.190000534057617,20.968496322631836,54400
2021-02-12T00:00:00,28.049999237060547,29.25,27.899999618530273,21.69141960144043,38100
2021-02-16T00:00:00,28.690000534057617,28.690000534057617,27.899999618530273,21.24858283996582,119300
2021-02-17T00:00:00,27.729999542236328,27.90999984741211,27.209999084472656,20.71869468688965,36600
2021-02-18T00:00:00,27.6299991607666,27.739999771118164,27.489999771118164,20.9760684967041,25500
2021-02-19T00:00:00,27.75,27.75,27.13999938964844,20.58243751525879,47600
2021-02-22T00:00:00,27.190000534057617,27.780000686645508,27.066999435424805,20.80272102355957,27400
2021-02-23T00:00:00,27.40999984741211,28,27.100000381469727,21.15471649169922,17700
2021-02-24T00:00:00,27.950000762939453,28.399999618530273,27.83799934387207,21.437828063964844,18200
2021-02-25T00:00:00,28.280000686645508,28.299999237060547,27.718000411987305,20.991207122802734,53900
2021-02-26T00:00:00,27.700000762939453,27.719999313354492,27.200000762939453,20.59000587463379,19000
2021-03-01T00:00:00,27.329999923706055,27.329999923706055,27.100000381469727,20.540802001953125,27900
2021-03-02T00:00:00,27.459999084472656,27.86000061035156,27.299999237060547,20.82467269897461,30600
2021-03-03T00:00:00,27.36000061035156,27.5,27.100000381469727,20.612714767456055,20200
2021-03-04T00:00:00,27.3799991607666,27.719999313354492,27.343000411987305,20.847381591796875,38900
2021-03-05T00:00:00,27.8700008392334,27.905000686645508,27.613000869750977,21.0441951751709,65000
2021-03-08T00:00:00,27.450000762939453,27.709999084472656,27.32900047302246,20.930648803710938,33100
2021-03-09T00:00:00,28.1200008392334,28.56999969482422,27.700000762939453,21.536237716674805,17900
2021-03-10T00:00:00,28.959999084472656,29,28.790000915527344,21.93592643737793,160500
2021-03-11T00:00:00,29.229999542236328,29.989999771118164,29.145000457763672,22.187244415283203,219500
2021-03-12T00:00:00,29.530000686645508,29.700000762939453,29.399999618530273,22.38405990600586,112900
2021-03-15T00:00:00,29.5,29.5,29.09000015258789,22.20238494873047,135500
2021-03-16T00:00:00,29.399999618530273,29.399999618530273,28.809999465942383,21.808752059936523,81600
2021-03-17T00:00:00,29,29.770000457763672,28.809999465942383,22.52031707763672,60400
2021-03-18T00:00:00,29.559999465942383,29.56999969482422,29.03499984741211,22.07369613647461,124800
2021-03-19T00:00:00,29.010000228881836,29.11000061035156,28.51799964904785,21.914730072021484,120600
2021-03-22T00:00:00,29.260000228881836,29.899999618530273,29.1200008392334,22.51274681091309,581500
2021-03-23T00:00:00,28.940000534057617,29.059999465942383,28.65800094604492,21.70353126525879,377600
2021-03-24T00:00:00,28.469999313354492,28.899999618530273,28.1200008392334,21.778472900390625,117200
2021-03-25T00:00:00,28.100000381469727,28.11000061035156,27.600000381469727,21.14260482788086,164500
2021-03-26T00:00:00,28.510000228881836,28.65999984741211,28.1200008392334,21.52109718322754,116100
2021-03-29T00:00:00,28.61000061035156,28.704999923706055,28.440000534057617,21.619504928588867,136800
2021-03-30T00:00:00,28.59000015258789,28.68000030517578,28.413999557495117,21.5967960357666,73600
2021-03-31T00:00:00,28.65999984741211,29.329999923706055,28.600000381469727,21.717914581298828,73300
2021-04-01T00:00:00,28.850000381469727,28.850000381469727,28.450000762939453,21.725482940673828,169200
2021-04-05T00:00:00,28.770000457763672,28.850000381469727,28.68000030517578,21.710344314575195,79700
2021-04-06T00:00:00,29.399999618530273,29.74099922180176,29.399999618530273,22.38405990600586,142900
2021-04-07T00:00:00,29.549999237060547,29.584999084472656,29.209999084472656,22.217525482177734,130800
2021-04-08T00:00:00,29.459999084472656,29.459999084472656,29.13999938964844,22.149394989013672,160500
2021-04-09T00:00:00,29.270000457763672,29.36000061035156,29.100000381469727,22.17967414855957,233300
2021-04-12T00:00:00,29.81999969482422,29.86000061035156,29.68000030517578,22.535459518432617,150400
2021-04-13T00:00:00,29.88999938964844,29.93000030517578,29.38999938964844,22.34621238708496,243300
2021-04-14T00:00:00,29.700000762939453,29.700000762939453,29.350000381469727,22.39011573791504,201500
2021-04-15T00:00:00,29.850000381469727,29.93000030517578,29.63999938964844,22.603588104248047,236800
2021-04-16T00:00:00,30.049999237060547,30.049999237060547,29.799999237060547,22.62629508972168,228600
2021-04-19T00:00:00,30.11000061035156,30.1200008392334,29.549999237060547,22.50517845153809,220400
2021-04-20T00:00:00,30.040000915527344,30.36000061035156,29.934999465942383,22.982080459594727,474100
2021-04-21T00:00:00,30.600000381469727,31,30.520000457763672,23.466548919677734,362900
2021-04-22T00:00:00,31.469999313354492,31.469999313354492,31.010000228881836,23.58766746520996,419300
2021-04-23T00:00:00,31.209999084472656,31.56999969482422,31.200000762939453,23.89803123474121,489800
2021-04-26T00:00:00,31.90999984741211,31.93000030517578,31.579999923706055,24.1251277923584,573600
2021-04-27T00:00:00,31.93000030517578,32.09000015258789,31.600000381469727,24.0570011138916,322800
2021-04-28T00:00:00,31.979999542236328,32.150001525878906,31.709999084472656,24.321945190429688,381900
2021-04-29T00:00:00,32.220001220703125,32.220001220703125,31.850000381469727,24.284095764160156,350000
2021-04-30T00:00:00,32.11000061035156,32.66899871826172,32.04999923706055,24.51875877380371,270100
2021-05-03T00:00:00,32.650001525878906,32.810001373291016,32.459999084472656,24.836694717407227,861600
2021-05-04T00:00:00,32.52000045776367,32.52000045776367,32.099998474121094,24.526330947875977,297800
2021-05-05T00:00:00,32.61000061035156,32.70000076293945,32.45000076293945,24.700435638427734,244200
2021-05-06T00:00:00,33.27000045776367,33.27000045776367,32.84000015258789,24.904823303222656,298600
2021-05-07T00:00:00,33.38999938964844,33.93000030517578,33.11000061035156,25.68451499938965,647700
2021-05-10T00:00:00,34.88999938964844,34.88999938964844,34.150001525878906,26.01759147644043,729900
2021-05-11T00:00:00,34.939998626708984,34.97999954223633,34.349998474121094,26.411226272583008,918000
2021-05-12T00:00:00,35.43000030517578,35.805999755859375,35.255001068115234,26.978960037231445,1254100
2021-05-13T00:00:00,34.9900016784668,35.47999954223633,34.65999984741211,26.797286987304688,546700
2021-05-14T00:00:00,36.29999923706055,36.939998626708984,36,27.963045120239254,621700
2021-05-17T00:00:00,36.9900016784668,36.9900016784668,36.22999954223633,27.55427360534668,720200
2021-05-18T00:00:00,35.540000915527344,35.79999923706055,34.66999816894531,26.52477264404297,779500
2021-05-19T00:00:00,33.45000076293945,33.810001373291016,32.79999923706055,24.98052215576172,841700
2021-05-20T00:00:00,34.5,35,34.41999816894531,26.36580467224121,721600
2021-05-21T00:00:00,35.16999816894531,35.18000030517578,33.9900016784668,25.851055145263672,474800
2021-05-24T00:00:00,34.95000076293945,35,34.70000076293945,26.267396926879883,243900
2021-05-25T00:00:00,35.119998931884766,35.38999938964844,34.880001068115234,26.638317108154297,183900
2021-05-26T00:00:00,35.619998931884766,35.689998626708984,34.779998779296875,26.456642150878903,289800
2021-05-27T00:00:00,34.79999923706055,34.81999969482422,33.95000076293945,25.88133430480957,385300
2021-05-28T00:00:00,34.52000045776367,34.650001525878906,33.36000061035156,26.040300369262695,278400
2021-06-01T00:00:00,34.9900016784668,35,34.29999923706055,26.05544090270996,375900
2021-06-02T00:00:00,34.150001525878906,34.4640007019043,34,25.95703125,252000
2021-06-03T00:00:00,33.900001525878906,33.90999984741211,33.5,25.434711456298828,414700
2021-06-04T00:00:00,34.15999984741211,34.20000076293945,33.49800109863281,25.47256088256836,292200
2021-06-07T00:00:00,34.47999954223633,34.83599853515625,34.34000015258789,26.312816619873047,382400
2021-06-08T00:00:00,34.88999938964844,34.98899841308594,34.7599983215332,26.403654098510746,255200
2021-06-09T00:00:00,35.61000061035156,35.900001525878906,35.29999923706055,26.84270477294922,269300
2021-06-10T00:00:00,35.59000015258789,35.819000244140625,35.060001373291016,26.661029815673828,327100
2021-06-11T00:00:00,35.029998779296875,35.04999923706055,34.61000061035156,26.418794631958008,156400
2021-06-14T00:00:00,35.65999984741211,35.66999816894531,35.0099983215332,26.54747772216797,307100
2021-06-15T00:00:00,34.63999938964844,34.77000045776367,34.57500076293945,26.229549407958984,189300
2021-06-16T00:00:00,34.83000183105469,35.04999923706055,34.099998474121094,25.83591651916504,175700
2021-06-17T00:00:00,33.849998474121094,34.290000915527344,33.50199890136719,25.434711456298828,456500
2021-06-18T00:00:00,34.34000015258789,34.439998626708984,34.060001373291016,25.9797420501709,324200
2021-06-21T00:00:00,34.849998474121094,34.97999954223633,34.55500030517578,26.274967193603516,292800
2021-06-22T00:00:00,35.189998626708984,35.459999084472656,35.07500076293945,26.83513832092285,287200
2021-06-23T00:00:00,36,36.5,35.880001068115234,27.28175926208496,525300
2021-06-24T00:00:00,36.150001525878906,36.380001068115234,36.07500076293945,27.418014526367188,583400
2021-06-25T00:00:00,36.459999084472656,36.459999084472656,36.02000045776367,27.418014526367188,215400
2021-06-28T00:00:00,36.54999923706055,36.54999923706055,36.29999923706055,27.53156089782715,306100
2021-06-29T00:00:00,36.58000183105469,36.61000061035156,36.32400131225586,27.546701431274418,251100
2021-06-30T00:00:00,36.52000045776367,36.9900016784668,36.52000045776367,28.000890731811523,247100
2021-07-01T00:00:00,37.619998931884766,37.6879997253418,37.349998474121094,28.508073806762695,490800
2021-07-02T00:00:00,37.65999984741211,37.65999984741211,37.310001373291016,28.492935180664062,454500
2021-07-06T00:00:00,37.209999084472656,37.209999084472656,35.0099983215332,26.5853328704834,974000
2021-07-07T00:00:00,35.47999954223633,35.790000915527344,35.25,26.986534118652344,435400
2021-07-08T00:00:00,35.619998931884766,35.83000183105469,35.099998474121094,26.86541748046875,355300
2021-07-09T00:00:00,36,36.40999984741211,36,27.349889755249023,203000
2021-07-12T00:00:00,35.15999984741211,35.15999984741211,34.720001220703125,26.396085739135746,829100
2021-07-13T00:00:00,35.47999954223633,35.59000015258789,35.189998626708984,26.78971290588379,263300
2021-07-14T00:00:00,35.400001525878906,35.849998474121094,35.141998291015625,26.797286987304688,286000
2021-07-15T00:00:00,35.630001068115234,35.84000015258789,35.23500061035156,26.888124465942383,189900
2021-07-16T00:00:00,35.58000183105469,35.619998931884766,35.25,26.963821411132812,113400
2021-07-19T00:00:00,35.400001525878906,35.47999954223633,34.82500076293945,26.44150161743164,353300
2021-07-20T00:00:00,34.31999969482422,34.52000045776367,34.0099983215332,26.11599922180176,291900
2021-07-21T00:00:00,34.70000076293945,34.88999938964844,34.5,26.350666046142575,149400
2021-07-22T00:00:00,34.18000030517578,34.18000030517578,33.720001220703125,25.631528854370117,308800
2021-07-23T00:00:00,34.15999984741211,34.349998474121094,33.95500183105469,25.9797420501709,213900
2021-07-26T00:00:00,35,35.5,34.95000076293945,26.83513832092285,359800
2021-07-27T00:00:00,35.470001220703125,35.479000091552734,35.13999938964844,26.706445693969727,147700
2021-07-28T00:00:00,35.36000061035156,35.75,35.33000183105469,27.06222915649414,166500
2021-07-29T00:00:00,35.68000030517578,36.018001556396484,35.5,27.2363338470459,217700
2021-07-30T00:00:00,35.54999923706055,35.70000076293945,35.40299987792969,26.857845306396484,225100
2021-08-02T00:00:00,36.45000076293945,36.45500183105469,36,27.35745429992676,160600
2021-08-03T00:00:00,36.560001373291016,36.56999969482422,36.02000045776367,27.44829368591309,225400
2021-08-04T00:00:00,36.540000915527344,36.790000915527344,36.38999938964844,27.81164932250977,168900
2021-08-05T00:00:00,36.72999954223633,37.150001525878906,36.4739990234375,28.11444091796875,370100
2021-08-06T00:00:00,37.209999084472656,37.25,36.93000030517578,28.197710037231445,220200
2021-08-09T00:00:00,37.29999923706055,37.34000015258789,36.97999954223633,28.175003051757812,266800
2021-08-10T00:00:00,37.310001373291016,37.52000045776367,37.22999954223633,28.296119689941406,216900
2021-08-11T00:00:00,37.47999954223633,37.97800064086914,37.38999938964844,28.727602005004883,321700
2021-08-12T00:00:00,37.88999938964844,37.88999938964844,36.849998474121094,28.000890731811523,294900
2021-08-13T00:00:00,37.02000045776367,37.02000045776367,36.599998474121094,27.751089096069336,274100
2021-08-16T00:00:00,37.959999084472656,38.279998779296875,37.79999923706055,28.939558029174805,769000
2021-08-17T00:00:00,37.939998626708984,37.9900016784668,37.34000015258789,28.356674194335938,455100
2021-08-18T00:00:00,37.66999816894531,37.70000076293945,36.599998474121094,28.22041893005371,578600
2021-08-19T00:00:00,36.310001373291016,36.31999969482422,35.0099983215332,27.00924301147461,514700
2021-08-20T00:00:00,35.650001525878906,35.88999938964844,35.400001525878906,27.077373504638672,222900
2021-08-23T00:00:00,36.29999923706055,36.31999969482422,35.90999984741211,27.486143112182617,333000
2021-08-24T00:00:00,36.68000030517578,37.060001373291016,36.68000030517578,28.046314239501953,475000
2021-08-25T00:00:00,36.81999969482422,37.16999816894531,36.52000045776367,28.084157943725582,366800
2021-08-26T00:00:00,37.63999938964844,37.79999923706055,37.56999969482422,28.470226287841797,282900
2021-08-27T00:00:00,38.20000076293945,39.43000030517578,38.060001373291016,29.802518844604492,1026700
2021-08-30T00:00:00,39.68000030517578,39.98699951171875,39.47999954223633,30.218862533569336,847100
2021-08-31T00:00:00,39.95000076293945,40.09000015258789,39.689998626708984,30.158302307128903,473800
2021-09-01T00:00:00,39.72999954223633,39.72999954223633,39.27000045776367,29.93120574951172,586300
2021-09-02T00:00:00,39.97999954223633,40.29600143432617,39.849998474121094,30.400535583496097,715300
2021-09-03T00:00:00,40.540000915527344,40.72999954223633,40.08000183105469,30.665483474731445,439700
2021-09-07T00:00:00,40.86000061035156,41.0099983215332,40.470001220703125,30.809310913085938,769500
2021-09-08T00:00:00,40.869998931884766,40.88999938964844,40.400001525878906,30.900148391723633,443600
2021-09-09T00:00:00,40.63999938964844,40.90999984741211,40.5099983215332,30.733612060546875,415700
2021-09-10T00:00:00,40.16999816894531,40.16999816894531,39.6510009765625,30.226430892944336,470600
2021-09-13T00:00:00,40.29999923706055,40.47999954223633,39.61000061035156,30.2415714263916,634000
2021-09-14T00:00:00,39.439998626708984,39.439998626708984,38.86199951171875,29.749530792236328,416200
2021-09-15T00:00:00,39.93000030517578,40.22999954223633,39.560001373291016,30.02204132080078,307900
2021-09-16T00:00:00,39.349998474121094,39.52000045776367,38.95000076293945,29.87064743041992,317600
2021-09-17T00:00:00,39.790000915527344,39.80099868774414,39.33000183105469,29.96905517578125,512500
2021-09-20T00:00:00,39.349998474121094,40.21799850463867,39.349998474121094,30.188579559326172,374300
2021-09-21T00:00:00,39.560001373291016,39.72999954223633,39.470001220703125,30.075031280517575,240600
2021-09-22T00:00:00,39.720001220703125,40.124000549316406,39.630001068115234,30.226430892944336,530200
2021-09-23T00:00:00,40.119998931884766,40.2400016784668,39.83000183105469,30.233999252319336,324900
2021-09-24T00:00:00,40.779998779296875,41.779998779296875,40.65999984741211,31.62685203552246,716400
2021-09-27T00:00:00,42.08000183105469,42.61399841308594,41.97999954223633,32.11132049560547,797100
2021-09-28T00:00:00,42.400001525878906,42.400001525878906,40.810001373291016,31.134815216064453,734400
2021-09-29T00:00:00,40.959999084472656,41.40999984741211,40.619998931884766,31.195371627807617,553300
2021-09-30T00:00:00,40.650001525878906,41.09000015258789,40.52000045776367,31.10453414916992,653500
2021-10-01T00:00:00,42,42.14400100708008,41.2599983215332,31.884227752685547,616800
2021-10-04T00:00:00,42.400001525878906,42.86000061035156,42.20000076293945,32.16431427001953,679500
2021-10-05T00:00:00,43.09000015258789,43.369998931884766,42.7599983215332,32.52766418457031,658300
2021-10-06T00:00:00,40.459999084472656,41,40.06100082397461,30.680618286132812,1214300
